Date|SR
2023-06-10|245.9
2023-06-11|335.9
2023-06-12|380.3
2023-06-13|416.8
2023-06-14|183.4
2023-06-15|176.6
2023-06-16|88.9
2023-06-17|266.1
2023-06-18|195.3
2023-06-19|320.2
2023-06-20|259.1
2023-06-21|155.7
2023-06-22|302.1
2023-06-23|229.7
2023-06-24|390.9
2023-06-25|376.4
2023-06-26|342.5
2023-06-27|149.9
2023-06-28|309.9
2023-06-29|362.4
2023-06-30|273.3
2023-07-01|376.2
2023-07-02|275.5
2023-07-03|339.2
2023-07-04|391.6
2023-07-05|197
2023-07-06|310.6
2023-07-07|212
2023-07-08|297.8
2023-07-09|73.39
2023-07-10|234.7
2023-07-11|282.7
2023-07-12|362.7
2023-07-13|78.7
2023-07-14|267.5
2023-07-15|147.9
2023-07-16|171.3
2023-07-17|305.8
2023-07-18|283.2
2023-07-19|306.1
2023-07-20|222.1
2023-07-21|245.5
2023-07-22|205
2023-07-23|272.1
2023-07-24|354.5
2023-07-25|240.5
2023-07-26|334.1
2023-07-27|326.4
2023-07-28|301.5
2023-07-29|289.6
2023-07-30|306.4
2023-07-31|161
2023-08-01|179.1
2023-08-02|194.1
2023-08-03|225.4
2023-08-04|151.7
2023-08-05|247.9
2023-08-06|302.2
2023-08-07|262.4
2023-08-08|227.2
2023-08-09|66.45
2023-08-10|64.38
2023-08-11|82.5
2023-08-12|115.4
2023-08-13|98.5
2023-08-14|104.2
2023-08-15|74.01
2023-08-16|153.5
2023-08-17|170.2
2023-08-18|46.3
2023-08-19|134.4
2023-08-20|102.8
2023-08-21|257.3
2023-08-22|133.9
2023-08-23|90.8
2023-08-24|123.4
2023-08-25|163.5
2023-08-26|110.7
2023-08-27|67.29
2023-08-28|111.8
2023-08-29|118.2
2023-08-30|77.15
2023-08-31|100.7
2023-09-01|144.8
2023-09-02|91.8
2023-09-03|118
2023-09-04|92.9
2023-09-05|123.3
2023-09-06|68.68
2023-09-07|59.15
2023-09-08|83.6
2023-09-09|90.3
2023-09-10|46.12
2023-09-11|105.2
2023-09-12|42.16
2023-09-13|32.84
2023-09-14|106
2023-09-15|95.5
2023-09-16|26.38
2023-09-17|55.07
2023-09-18|35.94
2023-09-19|42.21
2023-09-20|103.6
2023-09-21|81.3
2023-09-22|22.93
2023-09-23|32.91
2023-09-24|41.89
2023-09-25|79.99
2023-09-26|95.8
2023-09-27|105.8
2023-09-28|85.4
2023-09-29|75.78
2023-09-30|83.3
2023-10-01|91.9
2023-10-02|19.46
2023-10-03|45.64
2023-10-04|53.08
2023-10-05|54.58
2023-10-06|66.6
2023-10-07|51.4
2023-10-08|60.5
2023-10-09|66.75
2023-10-10|31.63
2023-10-11|28.2
2023-10-12|50.28
2023-10-13|32.77
2023-10-14|31.7
2023-10-15|24.38
2023-10-16|28.24
2023-10-17|34.7
2023-10-18|28.61
2023-10-19|33.91
2023-10-20|23.24
2023-10-21|15.92
2023-10-22|35.43
2023-10-23|32.43
2023-10-24|17.07
2023-10-25|15.99
2023-10-26|22.28
2023-10-27|10.17
2023-10-28|12.46
2023-10-29|12.31
2023-10-30|13.28
2023-10-31|8.86
2023-11-01|10.51
2023-11-02|7.4
2023-11-03|6.76
2023-11-04|9.13
2023-11-05|6.81
2023-11-06|5.2
2023-11-07|3.45
2023-11-08|3.31
2023-11-09|3.41
2023-11-10|2.61
2023-11-11|3.35
2023-11-12|2.58
2023-11-13|4.01
2023-11-14|2.89
2023-11-15|2.45
2023-11-16|1.79
2023-11-17|1.17
2023-11-18|1.19
2023-11-19|2.37
2023-11-20|1.42
2023-11-21|1.6
2023-11-22|1.19
2023-11-23|1
2023-11-24|0.54
2023-11-25|0.84
2023-11-26|0.95
2023-11-27|0.37
2023-11-28|0.23
2023-11-29|0.39
2023-11-30|0.18
2023-12-01|0.23
2023-12-02|0.34
2023-12-03|0.24
2023-12-04|0.18
2023-12-05|0.09
2023-12-06|0.1
2023-12-07|0.12
2023-12-08|0.13
2023-12-09|0.09
2023-12-10|0.05
2023-12-11|0.07
2023-12-12|0.09
2023-12-13|0.07
2023-12-14|0.11
2023-12-15|0.03
2023-12-16|0.08
2023-12-17|0.11
2023-12-18|0.07
2023-12-19|0.04
2023-12-20|0.06
2023-12-21|0.04
2023-12-22|0.02
2023-12-23|0.04
2023-12-24|0.06
2023-12-25|0.04
2023-12-26|0.05
2023-12-27|0.03
2023-12-28|0.11
2023-12-29|0.09
2023-12-30|0.11
2023-12-31|0.06
2024-01-01|0.07
2024-01-02|0.08
2024-01-03|0.07
2024-01-04|0.15
2024-01-05|0.09
2024-01-06|0.09
2024-01-07|0.19
2024-01-08|0.13
2024-01-09|0.23
2024-01-10|0.3
2024-01-11|0.35
2024-01-12|0.29
2024-01-13|0.42
2024-01-14|0.53
2024-01-15|0.43
2024-01-16|0.57
2024-01-17|0.58
2024-01-18|0.55
2024-01-19|0.38
2024-01-20|0.74
2024-01-21|1.06
2024-01-22|1.33
2024-01-23|1.9
2024-01-24|1.3
2024-01-25|1.27
2024-01-26|1.54
2024-01-27|2.48
2024-01-28|2.97
2024-01-29|2.88
2024-01-30|1.75
2024-01-31|3.48
2024-02-01|4.37
2024-02-02|4.94
2024-02-03|5.44
2024-02-04|5.94
2024-02-05|6.16
2024-02-06|5.1
2024-02-07|6.28
2024-02-08|6.32
2024-02-09|11.82
2024-02-10|7.38
2024-02-11|7.4
2024-02-12|6.56
2024-02-13|14.07
2024-02-14|11.72
2024-02-15|19.7
2024-02-16|14.28
2024-02-17|17.52
2024-02-18|20.9
2024-02-19|16.72
2024-02-20|36.66
2024-02-21|17.46
2024-02-22|26.33
2024-02-23|31.21
2024-02-24|46.59
2024-02-25|51.67
2024-02-26|54.34
2024-02-27|28.79
2024-02-28|37.08
2024-02-29|44.35
2024-03-01|46.99
2024-03-02|61.63
2024-03-03|55.79
2024-03-04|39.96
2024-03-05|63.76
2024-03-06|72.94
2024-03-07|82.6
2024-03-08|86.4
2024-03-09|79.14
2024-03-10|90.8
2024-03-11|95.2
2024-03-12|91.4
2024-03-13|98.4
2024-03-14|89.7
2024-03-15|110.8
2024-03-16|112.1
2024-03-17|116.6
2024-03-18|88.8
2024-03-19|77.22
2024-03-20|128.9
2024-03-21|108.9
2024-03-22|98.2
2024-03-23|129.4
2024-03-24|119.3
2024-03-25|84
2024-03-26|91.4
2024-03-27|154.3
2024-03-28|143.1
2024-03-29|127.2
2024-03-30|120
2024-03-31|105.4
2024-04-01|130.5
2024-04-02|172.7
2024-04-03|151.9
2024-04-04|161.6
2024-04-05|145.9
2024-04-06|196.6
2024-04-07|192
2024-04-08|185.3
2024-04-09|214.6
2024-04-10|228.3
2024-04-11|234.6
2024-04-12|189.3
2024-04-13|196.2
2024-04-14|200.8
2024-04-15|237.4
2024-04-16|209.4
2024-04-17|234.2
2024-04-18|234
2024-04-19|213.7
2024-04-20|213.5
2024-04-21|198.3
2024-04-22|273.1
2024-04-23|243.5
2024-04-24|248.3
2024-04-25|227
2024-04-26|270.5
2024-04-27|282.4
2024-04-28|297.9
2024-04-29|317.3
2024-04-30|251.6
2024-05-01|312.4
2024-05-02|329.2
2024-05-03|263.6
2024-05-04|286.7
2024-05-05|279.6
2024-05-06|253.2
2024-05-07|240
2024-05-08|264.9
2024-05-09|267.9
2024-05-10|333.8
2024-05-11|259.6
2024-05-12|247.4
2024-05-13|315.7
2024-05-14|296.2
2024-05-15|350.5
2024-05-16|385.1
2024-05-17|370.3
2024-05-18|344.5
2024-05-19|280.9
2024-05-20|246.9
2024-05-21|292.2
2024-05-22|308.3
2024-05-23|297.5
2024-05-24|264.1
2024-05-25|246.2
2024-05-26|237.3
2024-05-27|300.2
2024-05-28|315.4
2024-05-29|326.3
2024-05-30|444.1
2024-05-31|404.5
2024-06-01|318.3
2024-06-02|319.8
2024-06-03|219.6
2024-06-04|214.3
2024-06-05|205.5
2024-06-06|238.3
2024-06-07|174.7
2024-06-08|245.8
2024-06-09|212.8
2024-06-10|250.7
2024-06-11|336.8
2024-06-12|326.5
2024-06-13|415.4
2024-06-14|458.5
2024-06-15|217.2
2024-06-16|387
2024-06-17|404.8
2024-06-18|374.8
2024-06-19|407.4
2024-06-20|356.2
2024-06-21|303.8
2024-06-22|433.1
2024-06-23|406.8
2024-06-24|426.3
2024-06-25|409.1
2024-06-26|432
2024-06-27|387.3
2024-06-28|421
2024-06-29|398.7
2024-06-30|199
2024-07-01|403.9
2024-07-02|294.3
2024-07-03|119.8
2024-07-04|170.2
2024-07-05|63.74
2024-07-06|245.3
2024-07-07|106.3
2024-07-08|244
2024-07-09|253.9
2024-07-10|433.7
2024-07-11|252.4
2024-07-12|198.9
2024-07-13|369
2024-07-14|272.2
2024-07-15|110.2
2024-07-16|271.5
2024-07-17|281.9
2024-07-18|281.5
2024-07-19|220.6
2024-07-20|325.1
2024-07-21|251.9
2024-07-22|289.6
2024-07-23|97.2
2024-07-24|269
2024-07-25|353.6
2024-07-26|322.9
2024-07-27|57.37
2024-07-28|62.54
2024-07-29|113
2024-07-30|130.4
2024-07-31|127.2
2024-08-01|149.9
2024-08-02|100.5
2024-08-03|222.7
2024-08-04|199.7
2024-08-05|175.3
2024-08-06|300.5
2024-08-07|272.7
2024-08-08|165.6
2024-08-09|97.1
2024-08-10|198.3
2024-08-11|188.2
2024-08-12|102.7
2024-08-13|123
2024-08-14|141.5
2024-08-15|81.5
2024-08-16|138.9
2024-08-17|75.88
2024-08-18|130.1
2024-08-19|87.1
2024-08-20|154.3
2024-08-21|102.1
2024-08-22|110.7
2024-08-23|129.7
2024-08-24|79.35
2024-08-25|86.1
2024-08-26|137.1
2024-08-27|222.4
2024-08-28|212.8
2024-08-29|157.3
2024-08-30|108.4
2024-08-31|69.61
2024-09-01|42.65
2024-09-02|107.7
2024-09-03|202.4
2024-09-04|90.6
2024-09-05|180.9
2024-09-06|87
2024-09-07|46.59
2024-09-08|87.9
2024-09-09|93.4
2024-09-10|86.1
2024-09-11|149.6
2024-09-12|71.42
2024-09-13|69.89
2024-09-14|66.88
2024-09-15|82.8
2024-09-16|68.53
2024-09-17|62.6
2024-09-18|42.21
2024-09-19|81.3
2024-09-20|118.7
2024-09-21|68.2
2024-09-22|34.17
2024-09-23|53.87
2024-09-24|28.09
2024-09-25|56.26
2024-09-26|45.13
2024-09-27|58.19
2024-09-28|35.42
2024-09-29|51.38
2024-09-30|103.7
2024-10-01|48.4
2024-10-02|23.48
2024-10-03|60.55
2024-10-04|29.63
2024-10-05|36.71
2024-10-06|20.6
2024-10-07|25.18
2024-10-08|28.86
2024-10-09|23.62
